"No.","Time","Source","Destination","Protocol","Length","Info"
"203","0.309133325","192.229.210.207","10.0.2.15","TCP","62","443  >  52066 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"204","0.309139885","10.0.2.15","192.229.210.207","TCP","56","52066  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"205","0.309173645","192.229.210.207","10.0.2.15","TCP","62","443  >  52068 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"206","0.309178810","10.0.2.15","192.229.210.207","TCP","56","52068  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"207","0.309193654","192.229.210.207","10.0.2.15","TCP","62","443  >  52072 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"208","0.309211744","10.0.2.15","192.229.210.207","TCP","56","52072  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"209","0.309320687","10.0.2.15","192.229.210.207","TLSv1.2","256","Client Hello"
"210","0.309418641","10.0.2.15","192.229.210.207","TLSv1.2","260","Client Hello"
"211","0.309505841","10.0.2.15","192.229.210.207","TLSv1.2","260","Client Hello"
"212","0.309635044","192.229.210.207","10.0.2.15","TCP","62","443  >  52064 [ACK] Seq=1 Ack=201 Win=65535 Len=0"
"213","0.309640171","192.229.210.207","10.0.2.15","TCP","62","443  >  52070 [ACK] Seq=1 Ack=205 Win=65535 Len=0"
"214","0.309705540","192.229.210.207","10.0.2.15","TCP","62","443  >  52066 [ACK] Seq=1 Ack=205 Win=65535 Len=0"
"215","0.309808303","10.0.2.15","192.229.210.207","TLSv1.2","260","Client Hello"
"216","0.309841869","192.229.210.207","10.0.2.15","TCP","62","443  >  52074 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"217","0.309849176","10.0.2.15","192.229.210.207","TCP","56","52074  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"218","0.309925685","10.0.2.15","192.229.210.207","TLSv1.2","260","Client Hello"
"219","0.309963006","192.229.210.207","10.0.2.15","TCP","62","443  >  52068 [ACK] Seq=1 Ack=205 Win=65535 Len=0"
"220","0.310114723","10.0.2.15","192.229.210.207","TLSv1.2","256","Client Hello"
"221","0.310156389","192.229.210.207","10.0.2.15","TCP","62","443  >  52072 [ACK] Seq=1 Ack=205 Win=65535 Len=0"
"222","0.310277358","192.229.210.207","10.0.2.15","TCP","62","443  >  52074 [ACK] Seq=1 Ack=201 Win=65535 Len=0"
"223","0.312700023","208.71.44.30","10.0.2.15","TLSv1.2","1436","Server Hello"
"224","0.312706886","10.0.2.15","208.71.44.30","TCP","56","41452  >  443 [ACK] Seq=202 Ack=1381 Win=31740 Len=0"
"225","0.313605191","208.71.44.30","10.0.2.15","TCP","1436","443  >  41452 [PSH, ACK] Seq=1381 Ack=202 Win=65535 Len=1380 [TCP segment of a reassembled PDU]"
"226","0.313636229","10.0.2.15","208.71.44.30","TCP","56","41452  >  443 [ACK] Seq=202 Ack=2761 Win=34500 Len=0"
"227","0.314510101","208.71.44.30","10.0.2.15","TCP","1392","443  >  41452 [PSH, ACK] Seq=2761 Ack=202 Win=65535 Len=1336 [TCP segment of a reassembled PDU]"
"228","0.314519152","10.0.2.15","208.71.44.30","TCP","56","41452  >  443 [ACK] Seq=202 Ack=4097 Win=37260 Len=0"
"229","0.315192649","208.71.44.30","10.0.2.15","TLSv1.2","1305","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"230","0.315198347","10.0.2.15","208.71.44.30","TCP","56","41452  >  443 [ACK] Seq=202 Ack=5346 Win=40020 Len=0"
"231","0.315537277","10.0.2.15","192.229.211.36","TCP","56","35882  >  443 [ACK] Seq=653 Ack=20687 Win=65320 Len=0"
"232","0.315911989","10.0.2.15","208.71.44.30","TLSv1.2","182","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"233","0.316074001","208.71.44.30","10.0.2.15","TCP","62","443  >  41452 [ACK] Seq=5346 Ack=328 Win=65535 Len=0"
"234","0.317894795","192.229.210.207","10.0.2.15","TLSv1.2","1436","Server Hello"
"235","0.317903174","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=211 Ack=1381 Win=31740 Len=0"
"236","0.318371013","192.229.210.207","10.0.2.15","TLSv1.2","1436","Certificate [TCP segment of a reassembled PDU]"
"237","0.318378064","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=211 Ack=2761 Win=34500 Len=0"
"238","0.318914708","192.229.210.207","10.0.2.15","TLSv1.2","1436","Server Hello"
"239","0.318920794","10.0.2.15","192.229.210.207","TCP","56","52052  >  443 [ACK] Seq=211 Ack=1381 Win=31740 Len=0"
"240","0.318940352","192.229.210.207","10.0.2.15","TLSv1.2","818","Certificate Status, Server Key Exchange, Server Hello Done"
"241","0.318943086","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=211 Ack=3523 Win=37260 Len=0"
"242","0.320190423","192.229.210.207","10.0.2.15","TLSv1.2","2198","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"243","0.320195919","10.0.2.15","192.229.210.207","TCP","56","52052  >  443 [ACK] Seq=211 Ack=3523 Win=35500 Len=0"
"244","0.320223647","192.229.210.207","10.0.2.15","TLSv1.2","2896","Server Hello, Certificate"
"245","0.320227648","10.0.2.15","192.229.210.207","TCP","56","52056  >  443 [ACK] Seq=211 Ack=2841 Win=34080 Len=0"
"246","0.320311893","192.229.210.207","10.0.2.15","TLSv1.2","738","Certificate Status, Server Key Exchange, Server Hello Done"
"247","0.320316091","10.0.2.15","192.229.210.207","TCP","56","52056  >  443 [ACK] Seq=211 Ack=3523 Win=36920 Len=0"
"248","0.320673837","10.0.2.15","192.229.210.207","TLSv1.2","182","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"249","0.320825356","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=3523 Ack=337 Win=65535 Len=0"
"250","0.321314033","192.229.210.207","10.0.2.15","TLSv1.2","2896","Server Hello, Certificate"
"251","0.321319871","10.0.2.15","192.229.210.207","TCP","56","52054  >  443 [ACK] Seq=211 Ack=2841 Win=34080 Len=0"
"252","0.321431078","192.229.210.207","10.0.2.15","TLSv1.2","738","Certificate Status, Server Key Exchange, Server Hello Done"
"253","0.321435999","10.0.2.15","192.229.210.207","TCP","56","52054  >  443 [ACK] Seq=211 Ack=3523 Win=36920 Len=0"
"254","0.323087564","192.229.210.207","10.0.2.15","TLSv1.2","1436","Server Hello"
"255","0.323095772","10.0.2.15","192.229.210.207","TCP","56","52058  >  443 [ACK] Seq=211 Ack=1381 Win=31740 Len=0"
"256","0.323164000","192.229.210.207","10.0.2.15","TLSv1.2","2896","Server Hello, Certificate"
"257","0.323185779","10.0.2.15","192.229.210.207","TCP","56","52060  >  443 [ACK] Seq=211 Ack=2841 Win=34080 Len=0"
"258","0.323291831","192.229.210.207","10.0.2.15","TLSv1.2","738","Certificate Status, Server Key Exchange, Server Hello Done"
"259","0.323300627","10.0.2.15","192.229.210.207","TCP","56","52060  >  443 [ACK] Seq=211 Ack=3523 Win=36920 Len=0"
"260","0.323596945","192.229.210.207","10.0.2.15","TLSv1.2","2198","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"261","0.323605703","10.0.2.15","192.229.210.207","TCP","56","52058  >  443 [ACK] Seq=211 Ack=3523 Win=35500 Len=0"
"262","0.326812912","192.229.210.207","10.0.2.15","TLSv1.2","1436","Server Hello"
"263","0.326820272","10.0.2.15","192.229.210.207","TCP","56","52062  >  443 [ACK] Seq=201 Ack=1381 Win=31740 Len=0"
"264","0.327276279","192.229.210.207","10.0.2.15","TLSv1.2","1436","Certificate [TCP segment of a reassembled PDU]"
"265","0.327282985","10.0.2.15","192.229.210.207","TCP","56","52062  >  443 [ACK] Seq=201 Ack=2761 Win=34500 Len=0"
"266","0.327679135","192.229.210.207","10.0.2.15","TLSv1.2","818","Certificate Status, Server Key Exchange, Server Hello Done"
"267","0.327684838","10.0.2.15","192.229.210.207","TCP","56","52062  >  443 [ACK] Seq=201 Ack=3523 Win=37260 Len=0"
"268","0.329152239","10.0.2.15","192.229.210.207","TLSv1.2","182","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"269","0.329316862","192.229.210.207","10.0.2.15","TCP","62","443  >  52052 [ACK] Seq=3523 Ack=337 Win=65535 Len=0"
"270","0.329323729","192.229.210.207","10.0.2.15","TLSv1.2","1436","Server Hello"
"271","0.329326757","10.0.2.15","192.229.210.207","TCP","56","52064  >  443 [ACK] Seq=201 Ack=1381 Win=31740 Len=0"
"272","0.329789962","192.229.210.207","10.0.2.15","TLSv1.2","1436","Certificate [TCP segment of a reassembled PDU]"
"273","0.329795173","10.0.2.15","192.229.210.207","TCP","56","52064  >  443 [ACK] Seq=201 Ack=2761 Win=34500 Len=0"
"274","0.329909093","10.0.2.15","192.229.210.207","TLSv1.2","182","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"275","0.330095212","192.229.210.207","10.0.2.15","TCP","62","443  >  52056 [ACK] Seq=3523 Ack=337 Win=65535 Len=0"
"276","0.330592721","10.0.2.15","192.229.210.207","TLSv1.2","182","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"277","0.330741186","192.229.210.207","10.0.2.15","TCP","62","443  >  52054 [ACK] Seq=3523 Ack=337 Win=65535 Len=0"
"278","0.330950399","192.229.210.207","10.0.2.15","TLSv1.2","818","Certificate Status, Server Key Exchange, Server Hello Done"
"279","0.330954290","10.0.2.15","192.229.210.207","TCP","56","52064  >  443 [ACK] Seq=201 Ack=3523 Win=37260 Len=0"
"280","0.331290094","10.0.2.15","192.229.210.207","TLSv1.2","182","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"281","0.331461033","192.229.210.207","10.0.2.15","TCP","62","443  >  52058 [ACK] Seq=3523 Ack=337 Win=65535 Len=0"
"282","0.331972168","192.229.210.207","10.0.2.15","TLSv1.2","2816","Server Hello, Certificate"
"283","0.331978015","10.0.2.15","192.229.210.207","TCP","56","52070  >  443 [ACK] Seq=205 Ack=2761 Win=34080 Len=0"
"284","0.332461315","192.229.210.207","10.0.2.15","TLSv1.2","818","Certificate Status, Server Key Exchange, Server Hello Done"
"285","0.332466476","10.0.2.15","192.229.210.207","TCP","56","52070  >  443 [ACK] Seq=205 Ack=3523 Win=36920 Len=0"
"286","0.333086934","192.229.210.207","10.0.2.15","TLSv1.2","2816","Server Hello, Certificate"
"287","0.333094160","10.0.2.15","192.229.210.207","TCP","56","52066  >  443 [ACK] Seq=205 Ack=2761 Win=34080 Len=0"
"288","0.334729113","192.229.210.207","10.0.2.15","TLSv1.2","1436","Server Hello"
"289","0.334752113","10.0.2.15","192.229.210.207","TCP","56","52072  >  443 [ACK] Seq=205 Ack=1381 Win=31740 Len=0"
"290","0.334791608","192.229.210.207","10.0.2.15","TLSv1.2","818","Certificate Status, Server Key Exchange, Server Hello Done"
"291","0.334795820","10.0.2.15","192.229.210.207","TCP","56","52066  >  443 [ACK] Seq=205 Ack=3523 Win=36920 Len=0"
"292","0.334820337","192.229.210.207","10.0.2.15","TLSv1.2","2896","Server Hello, Certificate"
"293","0.334824379","10.0.2.15","192.229.210.207","TCP","56","52068  >  443 [ACK] Seq=205 Ack=2841 Win=34080 Len=0"
"294","0.334935266","192.229.210.207","10.0.2.15","TLSv1.2","738","Certificate Status, Server Key Exchange, Server Hello Done"
"295","0.334954998","10.0.2.15","192.229.210.207","TCP","56","52068  >  443 [ACK] Seq=205 Ack=3523 Win=36920 Len=0"
"296","0.336068883","10.0.2.15","192.229.210.207","TLSv1.2","182","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"297","0.336229370","192.229.210.207","10.0.2.15","TLSv1.2","2198","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"298","0.336248705","10.0.2.15","192.229.210.207","TCP","56","52072  >  443 [ACK] Seq=205 Ack=3523 Win=35500 Len=0"
"299","0.336299629","192.229.210.207","10.0.2.15","TCP","62","443  >  52060 [ACK] Seq=3523 Ack=337 Win=65535 Len=0"
"300","0.336315759","192.229.210.207","10.0.2.15","TLSv1.2","1476","Server Hello"
"301","0.336319427","10.0.2.15","192.229.210.207","TCP","56","52074  >  443 [ACK] Seq=201 Ack=1421 Win=31240 Len=0"
"302","0.336436566","192.229.210.207","10.0.2.15","TLSv1.2","2158","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"303","0.336441070","10.0.2.15","192.229.210.207","TCP","56","52074  >  443 [ACK] Seq=201 Ack=3523 Win=35500 Len=0"
"304","0.337097740","10.0.2.15","192.229.210.207","TLSv1.2","182","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"305","0.337263072","192.229.210.207","10.0.2.15","TCP","62","443  >  52062 [ACK] Seq=3523 Ack=327 Win=65535 Len=0"
"306","0.339799107","192.229.210.207","10.0.2.15","TLSv1.2","298","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"307","0.340253676","192.229.210.207","10.0.2.15","TLSv1.2","166","Application Data, Application Data"
"308","0.341770055","208.71.44.30","10.0.2.15","TLSv1.2","336","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data"
"309","0.342265838","208.71.44.30","10.0.2.15","TLSv1.2","139","Application Data, Application Data"
"310","0.344136322","10.0.2.15","192.229.210.207","TLSv1.2","182","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"311","0.344766851","192.229.210.207","10.0.2.15","TCP","62","443  >  52064 [ACK] Seq=3523 Ack=327 Win=65535 Len=0"
"312","0.344821160","10.0.2.15","192.229.210.207","TLSv1.2","182","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"313","0.344984242","192.229.210.207","10.0.2.15","TCP","62","443  >  52070 [ACK] Seq=3523 Ack=331 Win=65535 Len=0"
"314","0.346257493","192.229.210.207","10.0.2.15","TLSv1.2","366","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data"
"315","0.346708553","10.0.2.15","192.229.210.207","TLSv1.2","182","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"316","0.346747664","192.229.210.207","10.0.2.15","TLSv1.2","98","Application Data"
"317","0.346863662","192.229.210.207","10.0.2.15","TCP","62","443  >  52066 [ACK] Seq=3523 Ack=331 Win=65535 Len=0"
"318","0.347230939","192.229.210.207","10.0.2.15","TLSv1.2","298","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"319","0.347475443","10.0.2.15","192.229.210.207","TLSv1.2","182","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"320","0.347671150","192.229.210.207","10.0.2.15","TCP","62","443  >  52072 [ACK] Seq=3523 Ack=331 Win=65535 Len=0"
"321","0.348085031","192.229.210.207","10.0.2.15","TLSv1.2","166","Application Data, Application Data"
"322","0.349232932","192.229.210.207","10.0.2.15","TLSv1.2","298","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"323","0.349325382","10.0.2.15","192.229.210.207","TLSv1.2","182","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"324","0.349478706","192.229.210.207","10.0.2.15","TLSv1.2","124","Application Data"
"325","0.349482648","192.229.210.207","10.0.2.15","TCP","62","443  >  52068 [ACK] Seq=3523 Ack=331 Win=65535 Len=0"
"326","0.349833276","192.229.210.207","10.0.2.15","TLSv1.2","98","Application Data"
"327","0.350335565","10.0.2.15","192.229.210.207","TLSv1.2","182","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"328","0.350510048","192.229.210.207","10.0.2.15","TCP","62","443  >  52074 [ACK] Seq=3523 Ack=327 Win=65535 Len=0"
"329","0.350657091","192.229.210.207","10.0.2.15","TLSv1.2","298","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"330","0.351587862","192.229.210.207","10.0.2.15","TLSv1.2","166","Application Data, Application Data"
"331","0.353446593","192.229.210.207","10.0.2.15","TLSv1.2","298","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"332","0.353801819","192.229.210.207","10.0.2.15","TLSv1.2","124","Application Data"
"333","0.354286764","192.229.210.207","10.0.2.15","TLSv1.2","98","Application Data"
"334","0.354791192","192.229.210.207","10.0.2.15","TLSv1.2","408","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data, Application Data"
"335","0.356241594","10.0.2.15","208.71.44.30","TLSv1.2","149","Application Data"
"336","0.356427477","208.71.44.30","10.0.2.15","TCP","62","443  >  41452 [ACK] Seq=5709 Ack=421 Win=65535 Len=0"
"337","0.361394077","192.229.210.207","10.0.2.15","TLSv1.2","298","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"338","0.361827328","192.229.210.207","10.0.2.15","TLSv1.2","166","Application Data, Application Data"
"339","0.362305163","192.229.210.207","10.0.2.15","TLSv1.2","408","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data, Application Data"
"340","0.363245324","192.229.210.207","10.0.2.15","TLSv1.2","298","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"341","0.363318374","10.0.2.15","208.71.44.30","TLSv1.2","94","Application Data"
"342","0.363541246","10.0.2.15","208.71.44.30","TLSv1.2","423","Application Data"
"343","0.363652214","208.71.44.30","10.0.2.15","TCP","62","443  >  41452 [ACK] Seq=5709 Ack=459 Win=65535 Len=0"
"344","0.363656888","192.229.210.207","10.0.2.15","TLSv1.2","124","Application Data"
"345","0.363659595","208.71.44.30","10.0.2.15","TCP","62","443  >  41452 [ACK] Seq=5709 Ack=826 Win=65535 Len=0"
"346","0.363750978","10.0.2.15","208.71.44.30","TLSv1.2","955","Application Data"
"347","0.363891054","208.71.44.30","10.0.2.15","TCP","62","443  >  41452 [ACK] Seq=5709 Ack=1725 Win=65535 Len=0"
"348","0.363957879","10.0.2.15","192.229.210.207","TCP","56","52052  >  443 [RST, ACK] Seq=337 Ack=3875 Win=38340 Len=0"
"349","0.364072019","10.0.2.15","192.229.210.207","TCP","56","52056  >  443 [RST, ACK] Seq=337 Ack=3875 Win=39760 Len=0"
"350","0.364176843","10.0.2.15","192.229.210.207","TCP","56","52054  >  443 [RST, ACK] Seq=337 Ack=3875 Win=39760 Len=0"
"351","0.364265071","192.229.210.207","10.0.2.15","TLSv1.2","408","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data, Application Data"
"352","0.364269026","192.229.210.207","10.0.2.15","TLSv1.2","98","Application Data"
"353","0.364312158","10.0.2.15","192.229.210.207","TCP","56","52058  >  443 [RST, ACK] Seq=337 Ack=3875 Win=38340 Len=0"
"354","0.364375779","10.0.2.15","192.229.210.207","TCP","56","52060  >  443 [RST, ACK] Seq=337 Ack=3875 Win=39760 Len=0"
"355","0.364476740","10.0.2.15","192.229.210.207","TCP","56","52064  >  443 [RST, ACK] Seq=327 Ack=3875 Win=40020 Len=0"
"356","0.364624243","10.0.2.15","192.229.210.207","TCP","56","52066  >  443 [RST, ACK] Seq=331 Ack=3875 Win=39760 Len=0"
"357","0.364685726","10.0.2.15","192.229.210.207","TCP","56","52068  >  443 [FIN, ACK] Seq=331 Ack=3523 Win=36920 Len=0"
"358","0.364746098","10.0.2.15","192.229.210.207","TCP","56","52074  >  443 [FIN, ACK] Seq=327 Ack=3523 Win=35500 Len=0"
"359","0.364811470","192.229.210.207","10.0.2.15","TCP","62","443  >  52068 [ACK] Seq=3523 Ack=332 Win=65535 Len=0"
"360","0.364903629","192.229.210.207","10.0.2.15","TCP","62","443  >  52074 [ACK] Seq=3523 Ack=328 Win=65535 Len=0"
"361","0.365160633","10.0.2.15","192.229.210.207","TCP","56","52072  >  443 [RST, ACK] Seq=331 Ack=3875 Win=38340 Len=0"
"362","0.365280009","10.0.2.15","192.229.210.207","TLSv1.2","149","Application Data"
"363","0.365459630","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=3875 Ack=430 Win=65535 Len=0"
"364","0.365726027","10.0.2.15","192.229.210.207","TLSv1.2","149","Application Data"
"365","0.365960704","192.229.210.207","10.0.2.15","TCP","62","443  >  52062 [ACK] Seq=3875 Ack=420 Win=65535 Len=0"
"366","0.366296980","10.0.2.15","192.229.210.207","TLSv1.2","149","Application Data"
"367","0.366509459","192.229.210.207","10.0.2.15","TCP","62","443  >  52070 [ACK] Seq=3875 Ack=424 Win=65535 Len=0"
"368","0.366724338","10.0.2.15","192.229.210.207","TLSv1.2","94","Application Data"
"369","0.366878160","10.0.2.15","192.229.210.207","TLSv1.2","349","Application Data"
"370","0.366910434","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=3875 Ack=468 Win=65535 Len=0"
"371","0.367012090","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=3875 Ack=761 Win=65535 Len=0"
"372","0.367059227","10.0.2.15","192.229.210.207","TLSv1.2","169","Application Data"
"373","0.367149574","10.0.2.15","192.229.210.207","TLSv1.2","168","Application Data"
"374","0.367180416","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=3875 Ack=874 Win=65535 Len=0"
"375","0.367292649","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=3875 Ack=986 Win=65535 Len=0"
"376","0.367317970","10.0.2.15","192.229.210.207","TLSv1.2","168","Application Data"
"377","0.367388221","10.0.2.15","192.229.210.207","TLSv1.2","168","Application Data"
"378","0.367495817","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=3875 Ack=1098 Win=65535 Len=0"
"379","0.367498156","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=3875 Ack=1210 Win=65535 Len=0"
"380","0.370340603","10.0.2.15","192.229.210.207","TLSv1.2","169","Application Data"
"381","0.370442305","10.0.2.15","192.229.210.207","TLSv1.2","94","Application Data"
"382","0.370478253","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=3875 Ack=1323 Win=65535 Len=0"
